Predikovaná teplota (°C);Predikovaný uhlík (°C)
1586.990371981604;0.003133057192920591
1586.3070449768652;0.00224316789745041
1587.180102336096;0.0011749391840450985
1587.7003894010745;0.0009026088956314571
1588.260849753995;0.0008402690426616011
1589.7774936985622;0.0012051357860489442
1590.5791948859696;0.000841681799369165
1591.2085142507854;7.930629108710008e-05
1591.8368662077169;0.00013510707008726475
1593.5305985471794;-0.002878270792121468
1594.4577705279885;-0.003955308677272951
1595.5148656376614;-0.0034626032248035177
1595.898102965469;-0.002329082193977733
1596.6201681482585;-0.0028791807610564213
1598.7468462062882;-0.0029994161347855486
1600.7046417413903;-0.0033636810350126667
1600.9710900525813;-0.0029813748138605156
1601.43706873709;-0.0032001625035960046
1601.7153982665895;-0.002938696266256091
1600.7131787718442;-0.00288223834112028
1601.0783941108232;-0.002798843887793001
1601.3017788894826;-0.0027116343544560384
1601.4862803526544;-0.002563956213334301
1601.767780912587;-0.002704763981037084
1601.651685508572;-0.0007678607937206261
1601.5167415072872;0.00041997965025208917
1601.394514256501;0.0007354126856985443
1600.8890828360938;0.002154088455991021
1600.527541992074;0.004121599308895274
1600.430928976154;0.005427344261234618
1599.1407370382003;0.005652958022222793
1600.748277013457;0.006355656742930482
1599.8581826908285;0.006832354551755293
1599.5601331606263;0.008808317623215212
1599.27819241842;0.011007732982084295
1598.9122443569609;0.013545862028294636
1598.2544621955053;0.016356459430272474
1597.8083554525597;0.019118140847356052
1597.1941390097345;0.02164387893279035
1596.973848705808;0.02343385562783193
1596.918224045682;0.024691176975845358
1596.9754419864746;0.02431652123799266
1597.7091423290517;0.02264411547922207
1598.705180886669;0.020134662161802652
1600.6260222794433;0.013828849775214647
1602.3016643108422;0.009677619908592117
1603.5372505761752;0.007637488592438235
1604.709564726651;0.00558315341461868
1605.4336080245016;0.00513273463657854
1605.3524169764726;0.006056091397776131
1605.3729687702423;0.007021484478218654
1606.3611952371866;0.009374971428335432
1607.2485451434516;0.01219826130036708
1606.8564630399937;0.014277619845536327
1607.1625658607015;0.014628305370708083
1607.8033255433293;0.014348529158305506
1608.3582287056652;0.014099376210970321
1609.8261163868565;0.010350340435705846
1610.8650156073209;0.008585881017534824
1611.7287100834365;0.007536610630069995
1612.1874294885015;0.0072393856408597135
1612.799561749503;0.006785836489266783
1613.0517840322082;0.006832369983384934
1612.022402773989;0.007080838154328306
1613.3120459754327;0.008249675919423077
1613.3213168729094;0.009458674741119166
1613.3286536705898;0.01071605064989778
1613.5190599604746;0.011395866962533224
1613.4388016694406;0.012911775972309053
1612.5260462385108;0.012657765423425116
1612.5801881369082;0.013680447078617097
1613.7975250622908;0.015568605403237346
1614.0355719670347;0.01591771291075919
1614.3043656277546;0.016413913874895686
1613.1578801756677;0.016710949880937076
1613.2392120830257;0.01709275284248596
1612.9059354852131;0.018034243220986346
1612.78931633825;0.018902298116270144
1612.5445939608207;0.020522881975881202
1612.7201473595712;0.020744965773519086
1612.939343993683;0.021450677348766184
1612.9177360664453;0.02249807059730921
1612.8398737914663;0.023980163165321505
1612.6714681923586;0.025783142179969132
1612.6324987178164;0.027432682883882037
1612.914810266739;0.02832366262818703
1613.1851399390655;0.029791147580854355
1613.849146692925;0.030031195945230904
1614.414141503773;0.030250610177057824
1614.7181686002107;0.03128516680526852
1615.0326792172864;0.031983920050072834
1615.5152869366275;0.03224227318450226
1615.873798365763;0.03316928007081496
1616.1645590517328;0.03372346996211398
1615.2816622738721;0.03425446484552569
1615.2868141049694;0.03557057888279633
1615.2796985737132;0.037104571716851775
1614.0261541017967;0.03892075033122064
1615.4180261155966;0.04095731194025709
1615.5565480905857;0.04336721742182176
1615.855121913575;0.04447536892074572
1616.0794010349678;0.046187370070187264
1616.5117590823274;0.04604032074036585
1616.989353252041;0.046124751380926324
1617.5677584183081;0.045101561500734744
1616.9053975518982;0.043594267232105605
1617.3061958672217;0.043290034569920643
1617.9216974425003;0.04303108714750034
1618.0152883726596;0.044480161880304486
1618.0342760322756;0.04626601580188114
1619.38523631018;0.04836369402532836
1619.3806748804495;0.05067123798088469
1620.7482743844866;0.053580822681061874
1621.9623356166014;0.0563581758360472
1621.8497654368393;0.05855890768829394
1621.5670968243166;0.06052683284667784
1623.070212467812;0.0611481702898818
1622.0827324725392;0.06306970530642489
1620.5620277058565;0.06215625822077683
1621.7142551938161;0.060769915590673074
1621.8259761780466;0.06032789294548384
1621.8472140416181;0.06014742872984734
1620.6759131330864;0.05990202040126724
1620.7526587582065;0.059143678676592565
1620.836609080591;0.05798136919838705
1621.124140968532;0.05694783250117684
1622.6121212640676;0.05636039699157748
1622.9335762324586;0.05531806965541958
1623.251946277042;0.05468297157511341
1623.532976825119;0.0542000869299175
1623.7798093032743;0.05392150848852595
1622.7892118425725;0.05382427659255333
1620.5720882890278;0.05392281515949332
1622.3760993707801;0.05439966909790607
1623.0215179240922;0.05488435916509238
1623.7154615076215;0.0552722078710792
1624.2918611395567;0.056665330375872125
1623.6185108487443;0.05772131132446698
1624.2681953058304;0.05863433727199942
1624.8355194574883;0.05960098010537983
1625.3850815139087;0.060107847646550944
1625.7509215650439;0.06051668962479401
1626.0413592481923;0.060086108559716606
1626.2185405628488;0.059418848260947676
1626.1423412557162;0.05851551645871271
1626.0666151659948;0.05757654974886925
1626.0576595196562;0.05614379120941801
1626.1437226982803;0.05491180301685156
1626.2812947930543;0.053992084201188506
1626.3780116219064;0.053731939314171584
1642.723636988656;0.05270078605718623
1642.5614315650432;0.051845023711668964
1642.4050484461654;0.05110530034588473
1642.181256504979;0.05140484153394015
1641.8017164257762;0.049616587082489505
1643.1913402388182;0.04837344189711018
1643.6091192523875;0.04765186315209716
1644.5582245989162;0.047977715205249266
1642.7215915686593;0.04769458194805204
1642.5060005695532;0.046506913823166324
1642.068877398196;0.04559584785141242
1641.7783277410367;0.044263158700650576
1641.535652734392;0.045461069641253016
1640.8583290969477;0.046931348944508317
1639.6156490038725;0.047637895379832235
1638.9181748224782;0.04868194899070319
1641.0101485632345;0.04823805484592228
1641.6531263227002;0.047723069989265926
1642.4224607191893;0.04788772229068164
1641.5430536320216;0.04897117580780157
1643.2705987527524;0.04877027109322514
1644.0125713944462;0.04941552956904553
1644.5139118842822;0.049884865707935475
1643.6679969767156;0.050437084948857944
1644.2645950257288;0.050750729253807914
1644.7177605298934;0.05238486458922445
1645.0586996598302;0.054606569657346726
1645.6938528220453;0.05535679337502375
1646.0820442932486;0.05610887204511254
1645.4073012579806;0.057043925148925825
1647.76052822152;0.05752267671225968
1647.205354593183;0.057847381625376906
1648.2245872049814;0.05782866931617568
1648.7950116488823;0.05846456015377631
1649.700371501483;0.058492029617424085
1650.6186993117872;0.05540512550416429
1651.5286692896875;0.05372919455412434
1652.3156181676736;0.05612509815956182
1654.4309952712129;0.05930175939950079
1655.1385883537423;0.0623963021926674
1656.2771162605084;0.06641730276759154
1657.5708117452955;0.06978263135468155
1657.1817696976586;0.0723039138079973
1658.0935475831727;0.07520971456228921
1658.8745156182158;0.07636429625239943
1659.7592113958276;0.07817079336389159
1660.8969131995436;0.08008948503035064
1662.0637898427397;0.08288905209838163
1663.7717218213038;0.08652422345463774
1665.7974480130877;0.09116649647501537
1666.1308100644299;0.09500464427354516
1669.134382871825;0.09939823978108041
1672.3302112499855;0.10260613484324271
1676.9352246290878;0.10649309873263248
1680.5303216309494;0.10847008405383728
1682.8929932331762;0.11064195049434802
1685.9258700467644;0.11206139082350236
1688.3314786084775;0.11187036233871434
1690.7021257130864;0.11257390452717553
1683.7691332481895;0.11660279351793934
1659.743240735333;0.12115596290658553
