Èas (s);CO (%);CO2 (%);H2 (%);CH4 (%);O2 (%);Teplota (°C)
3322;4.437741;26.399008;3.989063;4.309038;0.000797;979.61
3323;4.495542;26.450725;3.973859;4.277781;0.003006;979.42
3324;4.571438;26.48137;4.046641;4.262725;0.002991;979.27
3325;4.678025;26.501278;4.130924;4.249564;0.005062;979.24
3326;4.751779;26.556192;4.163716;4.231062;0.010617;979.21
3327;4.790932;26.623842;4.135497;4.205452;0.013104;979.25
3328;4.795567;26.636825;4.111275;4.165523;0.010895;979.45
3329;4.79151;26.664191;4.091463;4.129562;0.010895;979.68
3330;4.838102;26.645186;4.164428;4.108288;0.009727;980.02
3331;4.930829;26.561692;4.279398;4.074196;0.00429;980.2
3332;4.985133;26.42308;4.313965;4.017812;0.000993;980.34
3333;4.999731;26.235625;4.347297;3.953659;0.000993;980.45
3334;4.736914;24.201029;3.867536;3.587409;1.62839;980.48
3335;4.293959;22.384464;3.932286;3.314546;2.968239;980.39
3336;4.172813;22.221169;3.766391;3.239622;3.018003;980.27
3337;4.071128;22.1193;3.673258;3.177466;3.03036;980.05
3338;4.01807;22.076517;3.602384;3.139394;3.03808;979.68
3339;4.237137;23.801468;4.011123;3.393793;1.471955;979.22
3340;4.589101;25.457911;3.774953;3.55244;0.080321;978.46
3341;4.574331;25.435925;3.719521;3.524032;0.030701;977.85
3342;4.539445;25.388074;3.667629;3.486901;0.018216;977.3
3343;4.525546;25.338895;3.629999;3.443793;0.010495;976.79
3344;4.498874;25.312267;3.579211;3.402148;0.006022;976.04
3345;4.483843;25.30521;3.561261;3.376664;0.003434;975.42
3346;4.490468;25.322154;3.597955;3.356649;0.003071;974.87
3347;4.526849;25.345024;3.614831;3.352466;0.003676;974.25
3348;4.533602;25.38129;3.60445;3.360133;0.003691;973.5
3349;4.538523;25.388691;3.607156;3.336939;0.004435;972.95
3350;4.536495;25.377285;3.569526;3.31171;0.003896;972.53
3351;4.507572;25.360506;3.482166;3.29078;0.001555;971.96
3352;4.454774;25.345959;3.402691;3.265322;0.000759;971.28
3353;4.412811;25.311587;3.283632;3.238999;0.000744;970.72
3354;4.376691;25.294121;2.584335;3.240017;0;970.21
3355;4.344862;25.291273;1.898151;3.245307;0;969.7
3356;4.315532;25.276376;1.25409;3.240525;0;969.25
3357;4.304514;25.268625;0.607733;3.238491;0;968.75
3358;4.175203;24.508791;0.130911;3.13861;0.623149;968.54
3359;3.71664;21.96361;1.080981;2.868964;2.558661;967.97
3360;3.722038;21.859312;1.727923;2.867311;2.693749;967.43
3361;3.695709;21.810126;2.308024;2.871787;2.749015;967.13
3362;3.65484;21.761887;2.897545;2.875042;2.778758;967.12
3363;3.739415;22.404383;3.369679;2.966085;2.243087;966.81
3364;4.188021;24.994154;3.016806;3.248943;0.266707;966.67
3365;4.168254;25.113533;2.985733;3.265919;0.127123;966.52
3366;4.19602;25.163221;3.036262;3.283989;0.073637;966.36
3367;4.240151;25.192653;3.070952;3.280022;0.043499;966.26
3368;4.26503;25.232263;3.094726;3.282565;0.024837;965.98
3369;4.279018;25.268161;3.078444;3.27992;0.013071;965.88
3370;4.268165;25.278576;3.047259;3.270396;0.004354;965.76
3371;4.24429;25.286631;3.002071;3.246629;0.00046;965.64
3372;4.223188;25.307893;2.978271;3.248155;0;965.28
3373;4.226068;25.315796;2.96701;3.251448;0.000045;964.99
3374;4.228427;25.315739;2.989696;3.253992;0.000075;964.81
3375;4.240603;25.3609;2.964675;3.255009;0.000075;964.71
3376;4.200324;25.454593;2.893521;3.263147;0.000151;964.55
3377;4.1522;25.573063;2.02;3.26447;0.000151;964.59
3378;4.087176;25.683102;2.704442;3.258328;0.000106;964.65
3379;4.025725;25.798749;2.577759;3.249884;0.000075;964.59
3380;3.990355;25.893757;2.558089;3.250393;0.000091;964.57
3381;4.022031;25.92331;2.589213;3.240729;0.000015;964.57
3382;4.067046;25.897515;2.652189;3.243781;0.000015;964.49
3383;4.119977;25.87399;2.710134;3.245815;0.000045;964.57
3384;4.161654;25.85332;2.778633;3.269607;0.000045;964.51
3385;4.166111;25.84068;2.733419;3.275507;0.00003;964.35
3386;4.123601;25.873818;2.69431;3.28329;0.00003;964.24
3387;4.120518;25.916437;2.694671;3.312728;0.00003;964.05
3388;4.12561;25.940457;2.708765;3.335515;0.00003;963.92
3389;4.13778;25.9496;2.727946;3.341593;0;963.82
3390;4.163886;25.942098;2.78551;3.355492;0;964.03
3391;4.51;25.894266;2.846161;3.377656;0;963.92
3392;4.220912;25.859061;2.86084;3.36817;0.00003;963.96
3393;4.61;25.854458;2.875764;3.370294;0.00003;963.99
3394;4.273881;25.795818;2.988159;3.37388;0.00006;964.02
3395;4.361806;25.690566;3.08908;3.383798;0.00006;964.03
3396;4.370116;25.652297;3.077356;3.381751;0.00006;964.4
3397;4.370269;25.612756;3.13351;3.385375;0.00003;964.74
3398;4.442141;25.487896;3.260148;3.40609;0.000075;965.04
3399;4.472774;25.390115;3.289278;3.420128;0.000045;965.42
3400;4.449198;25.330286;3.33939;3.424706;0.000045;965.55
3401;4.502784;25.201045;3.48617;3.435934;0.000045;965.92
3402;4.562683;25.091375;3.558611;3.79;0.000045;966.23
3403;4.537785;25.068944;3.54298;3.437422;0;966.54
3404;4.501773;25.087738;3.509969;3.440576;0.00006;966.91
3405;4.486361;25.115625;3.499003;3.442407;0.00006;967.27
3406;4.482012;25.155623;3.494567;3.448205;0.00006;968.1
3407;4.412976;25.477615;3.010126;3.428597;0.000172;970.34
3408;4.04581;27.605516;2.38;3.319187;0.004074;973.8
3409;3.692505;31.074544;1.52;3.208875;0.009459;978.3
3410;3.503905;35.191085;0.918054;3.130963;0.010204;983.7
3411;3.509933;39.573018;0.222155;3.085948;0.010234;989.35
3412;3.495087;41.623191;0;2.826729;0.010319;997.54
3413;3.828396;41.051422;0.537474;2.887792;0.006417;1007.73
3414;4.86569;40.808468;2.051992;3.658365;0.002419;1019.52
3415;6.351292;41.479899;3.979023;4.888525;0.004614;1032.76
3416;7.996062;41.985385;6.122774;6.378832;0.010184;1045.41
3417;9.932165;44.512032;6.917923;7.928371;0.029848;1056.8
3418;11.533528;47.9095;6.399538;8.213619;0.067974;1067.65
3419;12.324008;49.640575;4.957594;7.808826;0.095492;1078.59
3420;12.501971;49.782525;3.216845;6.945527;0.118428;1087.1
3421;12.348245;49.798274;1.647652;5.803821;0.132298;1094.46
3422;12.417103;49.483823;2.019007;4.958273;0.126308;1098.69
3423;12.752555;48.24307;3.553474;5.28593;0.102026;1100.39
3424;13.130466;46.620961;5.283098;5.70143;0.08798;1099.96
3425;13.44493;44.826471;7.072092;6.182431;0.080228;1097.76
3426;13.679473;42.891162;8.576738;6.712135;0.081827;1094.71
3427;13.470878;41.18882;9.576008;7.180699;0.08888;1091.16
3428;13.197926;40.236425;10.269079;7.559437;0.099212;1086.6
3429;12.911952;39.53499;10.719668;7.837539;0.112147;1080.54
3430;12.618775;38.9009;10.979667;8.007974;0.122861;1075.72
3431;12.282935;38.323682;11.100364;8.080786;0.129507;1071.25
3432;11.952773;37.790468;11.126935;8.090133;0.135134;1066.99
3433;11.62848;37.274981;11.077663;8.06601;0.137612;1062.9
3434;11.276834;36.817302;10.949214;7.999645;0.136544;1058.66
3435;10.913336;36.39704;10.779983;7.942969;0.13492;1054.34
3436;10.533798;36.021824;10.539053;7.871021;0.134389;1050.21
3437;10.147379;35.682856;10.265788;7.789091;0.13276;1046.17
3438;9.795428;35.386608;10.007904;7.717804;0.129967;1042.59
3439;9.499034;35.155009;9.785209;7.663379;0.126247;1038.57
3440;9.274893;34.955308;9.59404;7.592448;0.12552;1034.59
3441;9.140566;34.75782;9.471858;7.540706;0.128314;1030.87
3442;9.065388;34.575051;9.39729;7.500956;0.133481;1027.37
3443;9.010607;34.428593;9.315647;7.437349;0.134565;1024.01
3444;8.990064;34.265635;9.249966;7.383344;0.143682;1021.26
3445;8.957549;34.112533;9.16457;7.315236;0.148977;1018.67
3446;8.876808;33.972624;9.038054;7.229148;0.150438;1016.25
3447;8.754535;33.845316;8.877693;7.130471;0.151399;1013.91
3448;8.641495;33.709565;8.746417;7.053691;0.158438;1011.3
3449;8.516915;33.579269;8.559286;6.946303;0.158729;1009.32
3450;8.371532;33.460996;8.370161;6.842412;0.160337;1007.57
3451;8.23201;33.33859;8.08708;6.724711;0.163907;1005.61
3452;7.927579;32.789558;7.498108;6.452624;0.165651;1003.59
3453;7.394506;31.816455;6.793227;6.096483;0.166217;1001.41
3454;6.788009;30.748216;6.04564;5.731339;0.157351;999.06
3455;6.179001;29.638357;5.286048;5.365317;0.146496;996.95
3456;5.582035;28.555883;4.637113;5.021828;0.134399;994.73
3457;5.195509;27.930878;4.300181;4.838487;0.126717;992.47
3458;5.03999;27.739086;4.081107;4.740624;0.117838;990.31
3459;4.975729;27.678055;3.962013;4.669909;0.120158;988.32
3460;4.958677;27.691916;3.892623;4.630069;0.124666;986.11
3461;4.96747;27.708021;3.856428;4.598406;0.125862;984.18
3462;4.998262;27.76565;3.911311;4.591514;0.124922;982.55
3463;5.073599;27.898585;4.006794;4.611021;0.129021;981.2
3464;5.177655;28.034133;4.144133;4.628251;0.130925;979.97
3465;5.293042;28.144038;4.266097;4.657346;0.133596;978.63
3466;5.393429;28.251687;4.382876;4.689505;0.139999;977.47
3467;5.46422;28.32963;4.442373;4.708452;0.144843;976.47
3468;5.494294;28.348298;4.461823;4.709952;0.142253;975.48
3469;5.485787;28.357657;4.430364;4.723838;0.140904;974.4
3470;5.465409;28.41493;4.458522;4.73513;0.132178;973.56
3471;5.465848;28.504376;4.469784;4.739085;0.119902;973.04
3472;5.424673;28.662234;4.280598;4.743968;0.1098;973.18
3473;5.189113;29.510566;3.687547;4.697363;0.10745;974.04
3474;4.928012;30.967811;3.001812;4.631837;0.107044;975.49
3475;4.757539;32.663185;2.284239;4.557155;0.113317;977.4
3476;4.667515;34.44672;1.627115;4.501128;0.121846;979.73
3477;4.702071;36.260227;1.222395;4.461809;0.125291;982.4
3478;5.00682;37.426679;1.311439;4.486263;0.125942;985.51
3479;5.419758;38.033741;1.56625;4.557193;0.125272;989.13
3480;5.768994;38.428927;1.847709;4.629167;0.123643;993.03
3481;6.071187;38.711976;2.148716;4.702119;0.123948;996.79
3482;6.343967;38.888934;2.486045;4.790674;0.124957;999.07
3483;6.682605;38.665822;3.082935;4.928072;0.12845;1000.28
3484;7.025807;37.760166;3.821672;5.097566;0.124992;1000.63
3485;7.289318;36.467074;4.584438;5.292301;0.122108;1000.37
3486;7.463624;34.985268;5.291496;5.489338;0.12089;999.69
3487;7.546266;33.376586;5.936474;5.684391;0.123154;998.46
3488;7.471998;32.036959;6.254357;5.833882;0.122214;996.71
3489;7.307527;31.251839;6.381646;5.938154;0.128359;994.55
3490;7.170326;30.746309;6.450354;6.028566;0.129772;992.11
3491;7.038797;30.317482;6.179098;6.067566;0.123245;989.68
3492;6.663607;29.478515;5.511195;5.806186;0.117798;987.97
3493;6.221842;28.592193;4.861553;5.493737;0.115234;986.64
3494;5.830648;27.798286;4.269866;5.190495;0.11313;985.51
3495;5.511085;27.065824;3.788244;4.904001;0.113982;984.58
3496;5.282443;26.470148;3.732359;4.703709;0.119029;983.7
3497;5.377184;26.438358;4.111087;4.834761;0.123536;983.05
3498;5.577896;26.549027;4.542245;5.053085;0.125694;982.41
3499;5.780471;26.693679;5.001843;5.330945;0.128028;981.7
3500;5.958897;26.840792;5.400326;5.633742;0.130917;980.84
3501;6.097993;26.985884;5.891352;5.950705;0.13143;979.89
3502;6.005769;25.648329;5.952389;5.903541;1.301643;978.9
3503;5.80837;24.253298;6.447423;5.953248;2.488549;977.8
3504;5.671894;23.254559;6.587059;5.960394;3.368459;976.64
3505;5.623178;23.010327;6.98601;6.269066;3.703983;975.41
3506;5.685665;23.203593;7.200725;6.596698;3.729114;974.13
3507;5.730598;24.121705;7.598761;6.988393;3.076625;972.91
3508;6.118924;26.237615;7.398889;7.577278;1.542739;971.64
3509;6.338716;27.639182;7.445458;8.049543;0.520468;970.19
3510;6.404248;28.066495;7.270805;8.153014;0.183041;968.77
3511;6.348482;28.039194;7.37203;8.236648;0.156406;967.55
3512;6.531111;28.499092;7.892716;8.658544;0.138149;966.55
3513;6.898226;29.526404;8.379948;9.131089;0.127796;965.69
3514;7.287436;30.73337;8.820054;9.566376;0.115552;964.18
3515;7.723529;31.958806;9.448185;10.024373;0.109327;961.41
3516;8.589321;32.388859;10.409536;10.441806;0.09946;957.74
3517;9.489281;31.722464;11.22695;10.475478;0.090146;953.01
3518;10.188847;30.155853;12.198337;10.435219;0.078516;947.69
3519;10.869682;28.109686;13.29748;10.39501;0.073862;941.94
3520;11.428188;25.933235;14.223271;10.316514;0.070849;935.7
3521;11.442881;24.463998;14.632929;10.207562;0.072644;928.83
3522;11.124316;23.561203;14.769979;10.130413;0.082482;921.4
3523;10.754327;22.924054;14.758163;10.040179;0.088215;913.55
3524;10.306706;22.495418;14.630829;9.932906;0.085614;906.14
3525;9.878147;22.160507;14.463052;9.808224;0.081392;899.74
3526;9.509366;21.886595;14.261516;9.705477;0.083681;893.99
3527;9.167956;21.65593;14.047386;9.579791;0.076537;888.97
3528;8.849557;21.451537;13.803923;9.43971;0.068614;884.38
3529;8.539251;21.275959;13.540897;9.292025;0.069885;880.17
3530;8.246538;21.117134;13.271376;9.145713;0.076009;876.27
3531;7.965473;20.970638;13.025537;8.973434;0.073143;872.49
3532;7.778241;20.835535;12.871601;8.815462;0.078174;868.79
3533;7.732755;20.729394;12.810889;8.706116;0.085708;865.18
3534;7.756337;20.642568;12.793936;8.607934;0.089767;861.68
3535;7.799254;20.578548;12.798223;8.513453;0.081694;858.28
3536;7.854245;20.524982;12.799963;8.427861;0.075747;854.98
3537;7.843646;20.477646;12.703366;8.326767;0.069143;851.71
3538;7.703158;20.419577;12.538677;8.179413;0.062961;848.52
3539;7.520847;20.361357;12.97;8.025624;0.054848;845.38
3540;7.330124;20.301616;12.121307;7.861318;0.0604;842.3
3541;7.136063;20.232415;11.890189;7.679541;0.063052;840.15
3542;6.939872;20.179255;11.609376;7.495742;0.059562;839.37
3543;6.529006;20.58305;10.561031;7.269216;0.062088;840.59
3544;5.723757;21.724928;8.854921;6.965415;0.07184;843.27
3545;4.814794;23.392161;6.861762;6.616153;0.076556;847.1
3546;3.909124;25.514403;4.719102;6.255892;0.082418;851.81
3547;3.038246;27.956933;2.561871;5.89848;0.092931;857.35
3548;2.435724;30.258098;1.187367;5.597132;0.095914;863.59
3549;2.277878;32.095593;0.515451;5.392339;0.085424;870.49
3550;2.284777;33.635805;0.176311;5.254458;0.07579;878.04
3551;2.332246;34.866728;0.030385;5.149359;0.068307;883.59
3552;2.50612;35.441644;0.426563;5.104204;0.055917;886.69
3553;3.078932;34.610434;1.518819;5.173494;0.042776;887.23
3554;3.753263;32.866478;2.879875;5.273468;0.037448;885.99
3555;4.396897;30.553373;4.34535;5.374651;0.032727;883.54
3556;4.976429;27.928932;5.827048;5.456543;0.02638;880.06
3557;5.406552;25.426801;6.948918;5.501291;0.0259;875.63
3558;5.406571;23.919805;7.415927;5.455958;0.030984;870.42
3559;5.273815;22.972134;7.605367;5.372133;0.036758;864.46
3560;5.118513;22.284305;7.678317;5.280449;0.044641;858.42
3561;4.55;21.735158;7.550702;5.185536;0.061562;853.65
3562;4.713211;21.152892;7.152875;4.95545;0.085481;849.82
3563;4.418584;20.660281;6.767434;4.709927;0.09727;846.56
3564;4.188803;20.324912;6.491076;4.533834;0.108454;843.45
3565;4.058787;20.155819;6.327323;4.431583;0.117859;840.31
3566;4.023557;20.134354;6.405812;4.407995;0.123088;837.24
3567;4.185014;20.319514;6.78194;4.551382;0.118908;834.3
3568;4.406154;20.526514;7.145652;4.714149;0.122751;831.42
3569;4.571788;20.659855;7.406735;4.833045;0.124594;828.62
3570;4.657209;20.698474;7.569716;4.887139;0.129206;825.23
3571;4.669531;20.690571;7.680916;4.901991;0.119133;821.82
3572;4.649764;20.641608;7.684425;4.878022;0.101962;818.84
3573;4.549713;20.505068;7.547747;4.777462;0.08751;816.1
3574;4.384034;20.328434;7.338419;4.632778;0.074657;813.74
3575;4.187926;20.141189;7.073409;4.47731;0.060769;811.64
3576;3.97802;19.926464;6.738309;4.295355;0.06228;809.77
3577;3.742549;19.721499;6.423706;4.118016;0.069159;808.06
3578;3.566857;19.588088;6.203366;4.00975;0.066929;806.52
3579;3.440967;19.502832;6.024694;3.918754;0.064969;805.13
3580;3.341062;19.433421;5.866947;3.841948;0.062008;804.54
3581;3.245971;19.371322;5.663728;3.778075;0.052186;804.45
3582;3.027959;19.098516;5.163928;3.643564;0.043398;805.03
3583;2.657074;18.574109;4.525852;3.459307;0.042391;806.07
3584;2.237587;17.938473;3.786972;3.257349;0.03701;807.49
3585;1.805556;17.271943;2.989319;3.03296;0.030143;809.29
3586;1.373665;16.599507;2.192932;2.79827;0.026971;811.49
3587;1.070728;16.139679;1.668778;2.627531;0.025351;813.96
3588;0.94253;15.971107;1.28387;2.510008;0.021404;816.59
3589;0.867321;15.929169;0.988657;2.413671;0.01998;819.4
3590;0.818268;15.951721;0.751781;2.355482;0.019349;821.59
3591;0.793166;16.010654;0.573012;2.308839;0.019437;822.44
3592;0.805609;16.16794;0.502163;2.285873;0.018987;822.29
3593;0.850777;16.516649;0.501562;2.294953;0.019607;821.65
3594;0.916418;16.915942;0.390717;2.334856;0.023694;820.62
3595;0.982821;17.293599;0.31089;2.36816;0.025971;819.21
3596;1.043274;17.65248;0.251825;2.404566;0.025572;817.41
3597;1.079292;17.913746;0.140609;2.435161;0.025176;815.45
3598;1.050605;17.263703;0.084889;2.365337;0.859201;814.29
3599;0.9562;15.941402;0.270982;2.186916;2.662227;813.65
3600;0.930997;16.611009;0.270982;2.096454;2.811966;813.39
3601;0.898545;17.498183;0.270982;1.996149;2.889067;814.12
3602;0.857605;18.522055;0.270982;1.879109;2.940948;815.27
3603;0.860772;20.288315;0.186093;1.818441;2.149094;816.6
3604;0.922299;22.721899;0;1.838799;0.376959;818.06
3605;0.919806;23.24658;0;1.767767;0.253074;819.6
3606;0.925376;23.628974;0;1.697103;0.199293;821.2
3607;0.935543;23.960191;0;1.629351;0.167085;822.73
3608;0.942022;24.314921;0;1.58028;0.142878;823.38
3609;0.94253;24.71216;0;1.541203;0.12304;823.42
3610;0.940953;25.100829;0;1.509082;0.111004;823.17
3611;0.939002;25.489587;0;1.486931;0.102208;822.98
3612;0.951114;25.822623;0;1.460189;0.094472;822.63
3613;0.96217;26.177512;0;1.466;0.086001;822.18
3614;0.963391;26.547246;0;1.472282;0.078834;821.71
3615;0.970156;26.883728;0;1.487185;0.07035;821.33
3616;0.981957;27.209599;0;1.506272;0.061685;821.01
3617;0.984449;27.589869;0;1.562986;0.054806;820.81
3618;0.980469;27.923979;0;1.59367;0.049235;820.65
3619;0.994997;28.22319;0;1.644026;0.048317;820.57
3620;1.008146;28.509214;0;1.710188;0.051668;820.61
3621;1.022725;28.755888;0;1.779046;0.054776;820.81
3622;1.054445;29.094023;0;1.876528;0.05123;821.13
3623;1.107579;29.483157;0;2.004719;0.048143;821.67
3624;1.172788;29.899699;0;2.1448;0.049339;822.4
3625;1.252842;30.30359;0;2.291379;0.047422;823.2
3626;1.349123;30.73171;0;2.465718;0.046984;824.09
3627;1.452492;31.078022;0;2.634258;0.053153;825.08
3628;1.558221;31.354789;0;2.801246;0.061169;826.15
3629;1.667827;31.550573;0;2.967014;0.064344;827.19
3630;1.779749;31.723913;0;3.139241;0.069464;828.16
3631;1.897773;31.871052;0;3.321019;0.070457;828.92
3632;2.018017;32.012659;0;3.514266;0.070233;830.21
3633;2.142184;32.143489;0.004942;3.71981;0.069891;831.61
3634;2.262231;32.275412;0.039871;3.927579;0.06862;833.06
3635;2.371221;32.399255;0.107928;4.132461;0.06745;834.54
3636;2.472098;32.520274;0.210562;4.320075;0.072163;836.07
3637;2.567215;32.618246;0.351328;4.500034;0.07482;837.63
3638;2.653958;32.71211;0.525169;4.674551;0.072056;839.19
3639;2.73709;32.803724;0.701664;4.852322;0.073685;840.83
3640;2.820387;32.883371;0.878897;5.028721;0.073282;842.48
3641;2.906564;32.949463;1.065651;5.220569;0.069805;842.65
3642;3.041623;32.758105;1.687389;5.468127;0.069298;841.15
3643;3.291361;31.793807;2.640124;5.775451;0.071514;839
3644;3.495443;30.411187;3.668509;6.074318;0.072107;836.3
3645;3.599175;28.93848;4.573151;6.301302;0.074014;833.15
3646;3.63127;27.137657;5.506455;6.502853;0.074187;829.57
3647;3.562609;25.381863;5.996286;6.606807;0.070318;825.57
3648;3.313646;24.367254;5.969226;6.568175;0.07419;821.24
3649;3.042888;23.696789;5.787649;6.483308;0.078457;816.57
3650;2.807582;23.178644;5.559969;6.387454;0.081638;811.6
3651;2.636028;22.779789;5.194004;6.254125;0.089417;807.97
3652;2.389729;22.105122;4.509499;5.880512;0.116748;805.42
3653;2.157558;21.469632;3.960075;5.524269;0.138186;803.13
3654;1.962899;20.911546;3.521317;5.208285;0.156604;801.02
3655;1.82491;20.505856;3.198118;4.977436;0.166588;799.06
3656;1.719162;20.214898;3.056059;4.825148;0.166615;797.25
3657;1.697863;20.254515;3.306007;4.946104;0.153255;795.54
3658;1.739127;20.480946;3.556144;5.133349;0.135345;793.88
3659;1.772449;20.695575;3.718733;5.308018;0.120425;792.3
3660;1.774694;20.827664;3.784205;5.395391;0.112518;790.83
3661;1.763256;20.904209;3.814831;5.431797;0.116508;789.31
3662;1.749014;20.949536;3.763585;5.428491;0.111239;787.71
3663;1.696839;20.875566;3.576342;5.321612;0.103775;786.07
3664;1.618565;20.714884;3.308296;5.155958;0.092258;784.45
3665;1.533697;20.52151;3.014599;4.986033;0.080108;782.89
3666;1.439821;20.299391;2.663262;4.800885;0.064173;781.35
3667;1.337748;20.035486;2.78;4.584558;0.053615;779.87
3668;1.253313;19.813399;2.039286;4.433338;0.050373;778.46
3669;1.198093;19.659737;1.854266;4.323521;0.054638;777.16
3670;1.16271;19.546862;1.753071;4.224081;0.060382;776.5
3671;1.142053;19.341013;1.458798;4.065142;0.086418;778.24
