Teplota (∞C);UhlÌk (%);! CO;! CO2;! H2;! O2;Teplota spalÌn (∞C);V˝öka trysky (cm);! O2 prietok;! Tlak dymnÌk;! Prietok spalÌn;! Akosù;! O2 akumulovanÈ
1644;0.049;40.42245483;23.72685242;3.8671875;0.065104164;955.138916;274.5;0;-544.5601807;156535.5156;689;8356.519
1636;0.059;57.89930725;18.83680534;4.6484375;0.014467592;971.510437;274.5;0;-516.2037354;142554.3906;689;8323.077
1641;0.073;72.19329071;15.24884224;4.105902672;0.028935185;871.857666;274.5;0;-78.70367432;142996.8281;413;8076.224
1638;0.066;56.10532379;19.24189758;5.564236164;0.086805552;1040.911499;274.5;0;-360.5324097;163614.5625;622;8185.447
1687;0.063;75.86805725;13.04976845;4.913194656;0.007233796;963.680542;274.5;0;-156.8286743;154500.2813;590;8255.455
1658;0.057;1.5625;8.130786896;1.306423664;6.43807888;807.083313;274.5;0;-48.61108398;129369.6563;590;8516.62
1658;0.04;45.92013931;22.77198982;5.993923664;0;843.741333;274.5;0;-907.986084;126007.1094;590;8713.408
1670;0.048;73.09027863;14.95949078;5.151909828;0;881.467041;274.5;0;-105.3240967;129812.0938;590;8608.54
1673;0.05;57.60995483;19.64698982;5.729166508;0.036168981;1013.506958;274.5;0;-461.2268677;153969.3594;580;8523.555
1636;0.045;66.14583588;17.1875;5.776909828;0.086805552;841.25;274.5;0;-186.3425903;143439.2656;580;8586.615
1685;0.037;70.77545929;16.60879707;4.565972328;0.079571761;640.876709;274.5;0;98.95837402;95567.1875;625;8626.54
1704;0.034;48.32175827;21.03587914;4.796007156;0;901.041687;274.5;0;-994.791687;348629.0938;625;8511.173
1640;0.05;48.78472137;21.32523155;4.631076336;0;1023.828125;274.5;0;-482.638916;171224.5313;916;8285.645
1672;0.033;45.57291794;22.13541603;5.017361164;0;981.119812;274.5;0;-1000;148394.6094;916;8422.97
1657;0.064;51.79397964;20.25462914;5.542534828;0.036168981;873.993042;274.5;0;-1000;149721.9219;916;8102.495
1684;0.053;57.32060242;18.11342621;5.78125;0;945.529541;274.5;0;-802.083313;166446.1875;624;8156.837
1666;0.053;77.31481171;12.99189854;5.1953125;0.036168981;844.453125;274.5;0;-145.2546387;139368.8125;624;8102.423
1644;0.039;58.50694275;19.29976845;5.911458492;0.043402776;839.826416;274.5;0;-796.2962646;124237.3438;684;8508.155
1611;0.062;56.01852036;20.10995293;4.518229008;0.043402776;911.362854;274.5;0;-842.5925903;153969.3594;592;8143.87
1683;0.036;52.98032379;21.09375;5.217013836;0;871.501709;274.5;0;-204.2824097;111849;592;8704.937
1639;0.043;57.98611069;19.58912086;5.8984375;0;917.769104;274.5;0;-77.54632568;145297.5156;592;8309.963
1675;0.036;59.78009415;19.15509224;6.488715172;0.014467592;894.991333;274.5;0;-1000;140696.1406;684;8391.598
1653;0.058;77.83564758;14.49652767;6.5625;0.072337963;667.213562;274.5;0;273.7268066;0;582;8345.777
1664;0.059;78.38541412;13.28125;5.538194656;0.072337963;909.939209;274.5;0;-152.777771;139014.8594;808;8288.728
1638;0.042;65.4513855;17.56365776;5.403645992;0.036168981;946.241333;274.5;0;-550.9259033;149279.4844;808;8288.077
1623;0.057;66.86920929;17.67939758;7.443576336;0;877.552063;274.5;0;-30.67132568;103885.0703;24;8514.507
1653;0.047;67.76620483;17.1875;5.299479008;0;880.399292;274.5;0;-172.4536743;143262.2969;24;8350.274
1651;0.033;61.19791794;18.95254707;6.2109375;0;856.553833;274.5;0;-1000;83267.33594;24;8656.91
1635;0.05;64.81481171;18.20023155;6.423611164;0;894.991333;274.5;0;-274.305542;149721.9219;24;8370.431
1697;0.041;1.128472209;0.78125;0.486111104;18.92361069;707.786438;274.5;0;-18.51849365;88.48813629;24;8390.942
1640;0.054;0.462962955;1.41782403;0.451388896;19.54571724;676.467041;274.5;0;-10.41668701;0;24;8401.889
1647;0.042;63.85995483;17.6504631;5.390625;0;924.887146;274.5;0;-706.597229;135386.8594;24;8119.163
1629;0.041;42.44791794;24.07407379;3.797743082;0.101273149;822.743042;274.5;0;-67.12963867;130520;693;8335.202
1650;0.034;50.54977036;21.5567131;5.837673664;0;947.664917;274.5;0;-117.4768677;149721.9219;693;8506.179
1627;0.043;5.410879612;32.03125;2.000868082;0;1020.980957;274.5;0;-106.4815063;151845.6406;693;8503.024
1612;0.074;49.97106552;23.17708397;6.432291508;0.267650455;705.295166;274.5;0;-218.1713257;150960.7656;694;2732.982
1630;0.034;35.27199173;27.25694466;5.881076336;0;814.557312;274.5;0;-230.902771;121140.2578;693;8414.602
1644;0.039;61.11111069;20.13888931;8.046875;0.007233796;782.170166;274.5;0;-157.4074097;127334.4297;195;8466.644
1634;0.034;29.42708397;28.24073982;4.769965172;0.115740739;1032.725708;274.5;0;-402.777771;150960.7656;195;8546.899
1631;0.043;1.128472209;1.70717597;0.503472209;16.68836784;496.380188;274.5;0;-174.1898193;160163.5156;694;8492.583
1677;0.043;58.56481552;19.0682869;6.432291508;0.1953125;837.335083;274.5;0;-223.958313;137068.125;596;8367.475
1642;0.039;65.10416412;17.27430534;2.651909828;0.007233796;947.309021;113.9;554;-301.5046387;138926.375;195;8198.023
1664;0.038;73.46643829;12.90509224;2.200520754;0.043402776;878.619812;113.9;545;-87.38427734;148217.625;694;7907.835
1625;0.048;69.50231171;15.24884224;3.819444418;0;801.388916;113.9;547;-70.60186768;139545.7813;697;7971.039
1649;0.036;31.97337914;23.92939758;3.207465172;0;1051.944458;113.9;549;-102.430542;160517.4844;698;8204.48
1636;0.042;63.57060242;16.95601845;2.261284828;0;761.171875;114.8;553;211.805542;125564.6641;591;8152.31
1647;0.04;78.87731171;11.42939854;2.634548664;0.014467592;863.315979;113.9;547;-100.694458;136625.6875;683;7841.691
1648;0.044;75.34722137;12.73148155;2.751736164;0.014467592;852.638916;114.5;543;-59.60650635;133971.0313;591;7908.228
1648;0.056;83.47801208;9.809027672;2.799479246;0.007233796;904.600708;113.9;547;-200.8101807;134590.4531;591;7991.35
1637;0.048;71.29629517;14.43865776;2.829861164;0.028935185;907.447937;113.8;549;-210.6481323;147509.7188;591;8011.144
1667;0.034;62.09490585;17.12962914;4.205729008;0;1049.097168;112.9;548;-1000;160959.9219;591;8301.887
1641;0.037;7.436342716;28.03819466;2.938368082;0;1102.126709;113.9;554;-901.6203613;169543.2813;591;8339.643
1648;0.03;40.625;23.61111069;4.097222328;0;1029.166626;114.1;550;-791.0879517;170516.6406;591;8298.305
1683;0.033;62.61574173;17.39004707;3.172743082;0;926.666687;113.3;554;-247.6851807;135386.8594;591;8502.543
1679;0.044;55.84490585;18.2870369;3.858506918;0.108506948;854.774292;113.8;549;-524.8842773;107601.5703;591;5402.728
1661;0.034;58.36227036;18.34490776;3.493923664;0;997.847168;113.1;554;-604.166626;139988.2344;591;8271.626
1689;0.046;72.65625;13.65740776;3.893229246;0;871.857666;114;549;-128.472229;141138.5781;416;8007.982
1678;0.035;71.03588104;14.58333302;3.129340172;0;962.96875;113.8;550;-198.4953613;136714.1719;416;8201.58
1686;0.036;71.52777863;14.32291698;3.580729246;0;794.270813;113.8;551;-50.92590332;130520;416;8027.987
1669;0.038;77.98032379;12.93402767;3.359375;0;862.604187;114;549;-149.305542;137687.5313;416;8107.75
1623;0.034;79.57176208;12.76041698;3.220486164;0.014467592;942.326416;114.2;554;-920.7175903;121671.1875;24;8392.143
1644;0.046;64.20717621;16.52198982;3.663194418;0.036168981;922.751709;114.1;546;-296.2963257;153172.9688;24;8220.234
1627;0.051;62.47106552;17.47685242;2.907986164;0.007233796;895.347229;114.3;551;-370.9490967;141581.0156;24;8326.816
1634;0.049;58.94097137;18.77893448;3.880208254;0.007233796;945.885437;114.1;552;-326.388916;140873.1094;24;8234.246
1642;0.043;87.35532379;9.664351463;2.131076336;0.014467592;821.675354;113.9;550;649.305542;97248.46094;589;8185.64
1652;0.046;58.47800827;17.33217621;2.482638836;0.007233796;870.789917;114;546;-105.902771;142200.4375;694;8022.073
1664;0.045;64.52545929;16.31944466;3.389756918;0;957.274292;114;546;-314.236084;131935.8125;694;8145.036
1632;0.036;57.75463104;19.2129631;2.903645754;0.065104164;873.28125;114;548;-77.54632568;148660.0781;693;8308.641
1625;0.045;78.00926208;13.33911991;3.198784828;0.028935185;971.866333;114.1;548;-230.902771;133705.5781;694;8144.163
1631;0.042;59.92477036;18.11342621;3.949652672;0;819.895813;113.6;552;-319.444458;158482.2656;673;7718
1651;0.042;70.37036896;15.1620369;4.197048664;0.036168981;1001.050293;113.8;549;-1000;151668.6719;673;7972.481
1643;0.064;62.47106552;16.81134224;3.216145754;0;975.78125;114.1;546;-96.06481934;158039.8125;673;7926.383
1635;0.057;67.47685242;15.24884224;3.237847328;0.050636575;888.229187;114;552;-122.6851807;158482.2656;673;8026.957
1668;0.05;67.47685242;15.59606457;3.802083254;0.007233796;978.272583;114.1;550;-41.08795166;163349.0938;694;8114.517
1624;0.048;2.314814806;20.16782379;0.551215291;12.95572948;687.855896;113.9;433;-151.041687;145651.4688;673;8151.821
1651;0.042;58.15972137;18.4317131;4.097222328;0.036168981;956.206604;114.1;552;-261.5740967;154057.8438;673;8205.31
1666;0.037;49.01620483;20.74652863;3.754340172;0;1057.638916;114.1;552;-288.7731323;169189.3125;673;8174.229
1638;0.044;52.51736069;20.28356552;3.671875;0.007233796;1042.335083;114.3;549;-527.777771;161667.8281;694;8253.477
1657;0.052;69.93634033;15.53819466;3.4765625;0;907.803833;114.2;549;-198.4953613;145032.0625;694;8205.22
1715;0.033;45.45717621;21.38310242;3.346354246;0;956.5625;114.1;547;-983.2175903;143970.1875;497;8412.092
1716;0.033;69.76273346;15.48032379;3.454861164;0;948.376709;114.2;549;-565.972229;142908.3438;497;8476.354
1690;0.052;76.01273346;12.58680534;3.229166746;0.014467592;984.322937;114.8;551;-385.416687;140165.2031;497;8228.619
1697;0.055;80.87384033;11.74768543;3.129340172;0;974.001709;113.7;552;-100.694458;131404.875;597;8047.793
1689;0.063;61.19791794;16.89814758;3.815104246;0.028935185;1015.998291;114.9;554;-337.3842773;160517.4844;597;8026.89
1689;0.032;54.39814758;20.60185242;5.212673664;0.014467592;896.770813;114;548;-508.680542;150075.875;596;8036.114
1671;0.034;48.58217621;20.97801018;3.480902672;0;944.817688;114.2;547;-582.1759033;148748.5625;596;8300.938
1685;0.032;36.51620483;24.91319466;3.689236164;0;917.413208;114.4;551;-443.8657227;134678.9375;596;8323.365
1723;0.032;0.405092597;1.620370388;0.581597209;15.16927052;678.602417;114.4;442;-39.93054199;178303.5938;596;8501.873
1671;0.046;64.35185242;16.98495293;3.407118082;0.028935185;850.503479;114.4;554;-142.9398193;147775.1875;596;8264.885
1667;0.036;43.11342621;23.1192131;2.947048664;0.014467592;932.361084;114.4;551;-223.3796387;151226.2188;592;8039.91
1644;0.045;67.73726654;15.59606457;2.608506918;0.007233796;856.553833;114;552;-359.9536743;139368.8125;592;7913.841
1678;0.038;73.92939758;14.0625;3.819444418;0.014467592;936.276062;113.1;548;-1000;112379.9375;592;8205.222
1637;0.046;72.88773346;14.23611069;3.936631918;0.065104164;888.940979;112.7;548;-70.60186768;143793.2188;592;8005.319
1649;0.042;74.79745483;13.77314854;2.96875;0;979.340271;113;554;-213.541687;144855.0781;592;8050.026
1697;0.079;57.89930725;17.56365776;4.127604008;0.043402776;894.991333;113.1;548;-603.5879517;142908.3438;684;8203.954
1582;0.041;35.41666794;25.66551018;2.261284828;0.101273149;943.75;114;544;-458.333313;145916.9375;684;7758.701
1625;0.03;57.89930725;19.35763931;2.760416746;0.014467592;925.598938;113.9;551;-310.1851807;150075.875;684;7946.816
1669;0.037;68.9236145;16.20370293;3.719618082;0;953.003479;114.2;546;-865.7407227;132820.6875;684;7854.534
1659;0.033;65.68286896;16.95601845;3.663194418;0.036168981;860.112854;114.3;549;-336.805542;137156.6094;684;8174.456
1586;0.036;66.60879517;16.69560242;3.480902672;0;894.635437;114.2;552;-482.638916;130608.4922;684;7919.369
1679;0.047;83.88310242;11.05324078;3.298611164;0.043402776;959.765625;114.2;549;-186.9213257;88.48813629;684;7999.246
1654;0.048;64.78588104;16.75347137;3.802083254;0.043402776;901.753479;114.2;549;-228.0092773;88.48813629;684;7980.791
1658;0.056;70.94907379;14.90161991;4.231770992;0;984.322937;114.4;551;-198.4953613;88.48813629;684;8044.498
1645;0.044;66.37731171;16.37731552;4.162326336;0.065104164;986.814209;114.3;546;-268.5184937;88.48813629;684;7971.481
1649;0.075;69.41551208;15.79861069;5.638020992;0.007233796;949.444458;114.2;547;-152.1990967;88.48813629;684;7927.251
1700;0.049;73.49536896;13.28125;3.988715172;0.065104164;875.772583;114.1;549;-173.0324097;88.48813629;685;8143.99
1697;0.029;51.99652863;20.37037086;4.162326336;0.101273149;949.800354;114.3;547;-64.23608398;88.48813629;685;8380.287
1683;0.047;70.4861145;14.43865776;3.3203125;0;871.857666;114.1;548;-34.14349365;0;685;8301.759
1623;0.065;73.2638855;13.33911991;3.7109375;0.079571761;900.329834;114.2;555;-76.96759033;0;685;8145.308
1683;0.045;55.55555725;18.80787086;3.229166746;0.043402776;910.295166;114.3;547;-698.4953613;0;685;8238.023
1672;0.045;56.5682869;18.95254707;3.298611164;0;914.565979;114.3;552;-79.86108398;88.48813629;685;8217.888
1649;0.057;41.40625;23.40856552;3.068576336;0;978.984375;114.2;556;-125.5786743;88.48813629;593;8183.955
1673;0.035;54.60069275;19.96527863;3.524305582;0;813.133667;114.3;553;-391.2036743;88.48813629;593;8115.215
1665;0.038;69.29976654;15.45138931;4.040798664;0.079571761;862.604187;113.3;550;-242.4768677;88.48813629;593;8201.173
1644;0.043;63.28125;17.33217621;4.622395992;0.036168981;891.076416;113.2;552;-542.2453613;88.48813629;593;8029.379
1658;0.043;68.77893829;15.45138931;4.153645992;0.028935185;931.649292;113.2;561;-553.2407227;88.48813629;594;8255.192
1664;0.045;67.67939758;16.17476845;4.166666508;0.065104164;936.987854;114.5;547;-224.5370483;88.48813629;594;8155.908
1651;0.038;38.45486069;23.84259224;2.717013836;0;1007.8125;114.3;551;-103.5879517;88.48813629;594;8105.006
1670;0.046;69.90740967;15.45138931;3.4765625;0.115740739;837.690979;114.6;549;-193.2870483;88.48813629;594;8101.005
1677;0.038;81.16319275;11.05324078;3.532986164;0.036168981;920.616333;113.9;552;-56.71295166;88.48813629;594;8102.645
1695;0.053;56.04745483;18.40277863;3.4375;0.1953125;892.144104;114;543;-681.1342773;88.48813629;594;8057.161
1634;0.044;58.21759415;17.91087914;2.947048664;0.036168981;1004.253418;114.1;549;-251.1574097;88.48813629;594;8096.07
1675;0.047;71.52777863;13.57060146;2.981770754;0.050636575;943.75;114.2;550;-173.0324097;88.48813629;595;8122.06
1666;0.057;64.49652863;16.63773155;5.230034828;0.065104164;885.737854;114.3;556;-223.958313;88.48813629;595;8011.902
1663;0.051;52.95138931;19.82060242;3.806423664;0.036168981;944.461792;114;551;-281.25;88.48813629;595;8028.086
1674;0.052;58.73842621;17.99768448;3.563368082;0.065104164;923.107666;114.3;552;-236.6898193;88.48813629;643;8100.086
1687;0.044;57.17592621;18.14236069;3.407118082;0.014467592;924.175354;114.3;548;-311.9213257;88.48813629;643;8167.236
1688;0.044;67.59259033;14.93055534;4.314236164;0.173611104;905.668396;114;551;-362.847229;88.48813629;643;8055.706
1678;0.041;59.57754517;17.85301018;4.3359375;0;877.196167;114.1;557;-674.7685547;88.48813629;643;8044.321
1660;0.038;64.40972137;16.81134224;3.819444418;0.065104164;914.921875;113.9;550;-412.0370483;0;643;8071.469
1640;0.049;76.3888855;13.07870388;3.667534828;0;809.21875;114.9;554;-52.66204834;0;643;8236.17
1674;0.035;39.55439758;22.56944466;3.650173664;0.050636575;984.678833;115.1;552;-153.9351807;0;694;8578.8
1646;0.046;10.12731457;31.7129631;0.963541687;1.642071724;1009.592041;114.2;444;-210.069458;0;694;8465.571
1680;0.052;41.43518448;22.77198982;3.363715172;0.144675925;1035.928833;115.6;547;-163.7731323;0;694;8492.98
1654;0.057;64.64120483;16.20370293;4.231770992;0.036168981;934.496521;114.1;548;-311.9213257;88.48813629;694;8130.417
1640;0.07;68.54745483;15.82754612;4.709201336;0.137442127;922.751709;114;546;-203.125;88.48813629;694;8188.21
1624;0.043;57.00231552;19.41551018;3.988715172;0;824.522583;113;553;-194.444458;88.48813629;694;8224.207
1639;0.038;63.48379517;16.69560242;3.624131918;0.072337963;860.824646;113.5;553;-228.0092773;88.48813629;694;8089.044
1640;0.04;61.2557869;17.99768448;3.619791746;0.043402776;823.454834;113.6;549;-292.8240967;88.48813629;697;8248.473
1659;0.034;58.47800827;18.05555534;4.301215172;0;880.399292;113.4;545;-319.444458;88.48813629;697;8152.141
1658;0.05;59.75115585;18.05555534;4.900173664;0.050636575;985.034729;113.7;550;-553.2407227;88.48813629;697;8005.376
1632;0.057;57.40740585;18.63426018;4.275173664;0.007233796;906.024292;114.2;542;-354.166687;88.48813629;697;8204.452
1652;0.04;52.69097137;19.64698982;6.5625;0.007233796;993.220459;113.3;547;-797.4537354;88.48813629;697;7958.494
1651;0.056;67.1875;15.50925922;3.428819418;0.101273149;927.378479;274.5;0;-442.1296387;88.48813629;697;8039.294
1647;0.044;69.21295929;15.45138931;3.932291746;0.014467592;917.769104;274.5;0;-265.0463257;88.48813629;694;8182.553
1612;0.049;32.60995483;25.60763931;2.261284828;0;1002.118042;274.5;0;-88.54168701;88.48813629;694;8444.135
1689;0.062;64.09143829;16.81134224;5.651041508;0.159143522;987.881958;113.7;548;-578.125;0;591;8142.08
1606;0.063;61.02430725;17.41898155;3.142361164;0.036168981;1021.336792;114;547;-1000;0;591;8055.265
1653;0.04;49.21875;20.60185242;4.618055344;0.007233796;1009.947876;113.9;555;-560.763916;0;591;8070.828
1642;0.054;68.02661896;15.33564854;3.975694418;0.101273149;1013.862793;114;548;-358.2175903;0;591;8021.554
1648;0.053;55.58449173;18.69212914;3.3203125;0.043402776;934.496521;114.2;551;-408.5648193;0;683;8015.914
1686;0.047;42.41897964;22.3379631;3.563368082;0;1031.657959;114.2;556;-1000;0;698;8376.349
1679;0.047;71.67245483;14.20717621;3.923611164;0.043402776;904.956604;114.1;555;-146.9907227;0;686;8025.482
1701;0.035;39.40972137;23.7557869;3.459201336;0;873.993042;114.3;550;-671.875;88.48813629;686;8285.494
1670;0.042;1.302083373;2.083333254;0.421006948;7.067419052;721.310791;170.5;0;-67.12963867;88.48813629;589;8248.871
1673;0.055;69.15509033;15.53819466;5.1171875;0;878.975708;274.5;0;-316.5509033;88.48813629;686;8202.637
1692;0.029;56.16319275;19.41551018;4.487847328;0.007233796;892.144104;274.5;0;-526.041626;88.48813629;686;8207.626
1657;0.05;69.01041412;16.34837914;4.227430344;0;873.28125;274.5;0;-280.0925903;88.48813629;686;8113.392
1684;0.062;1.215277791;1.620370388;0.5859375;13.34635448;573.255188;274.5;0;-53.81945801;88.48813629;686;8145.78
1714;0.031;74.13194275;13.88888931;3.971354246;0.036168981;877.196167;274.5;0;-87.96295166;88.48813629;686;8291.165
1645;0.039;25.86805534;28.03819466;2.3828125;0;1104.618042;274.5;0;-109.375;88.48813629;686;8149.189
1649;0.038;55.17939758;20.13888931;3.003472328;0.036168981;938.411438;274.5;0;123.8426514;88.48813629;686;8043.949
1677;0.068;54.83217621;18.57638931;3.424479246;0;931.293396;274.5;0;-9.83795166;88.48813629;686;8087.778
1687;0.037;50.37615585;21.00694466;3.372395754;0;930.225708;274.5;0;-83.33331299;88.48813629;663;8507.699
1653;0.055;62.78935242;17.5057869;3.971354246;0.028935185;873.28125;274.5;0;-56.71295166;88.48813629;663;8025.922
1671;0.046;47.48263931;21.875;3.394097328;0.065104164;936.631958;274.5;0;-59.027771;88.48813629;663;8098.85
1674;0.051;49.59490585;20.60185242;3.732638836;0.014467592;940.546875;274.5;0;-48.03240967;88.48813629;663;8168.678
1668;0.067;52.63310242;20.02314758;4.427083492;0;921.328125;274.5;0;-59.60650635;88.48813629;247;8304.387
1660;0.048;61.19791794;17.5057869;3.359375;0;1004.965332;274.5;0;-1000;0;247;8283.82
1631;0.051;50.26041794;20.86226845;5.143229008;0.043402776;1004.253418;274.5;0;-501.1574097;0;959;8107.789
1660;0.045;54.51388931;19.38657379;3.415798664;0;919.548584;274.5;0;-589.1203613;0;959;8077.508
1611;0.062;44.53125;22.68518448;3.302951336;0.159143522;995.711792;274.5;0;-653.3564453;0;959;8304.814
1673;0.039;48.03240585;21.44097137;4.197048664;0.050636575;995.355957;274.5;0;-514.4675903;88.48813629;959;7996.954
1622;0.047;50.37615585;20.68865776;3.537326336;0.065104164;968.663208;274.5;0;-484.9536743;88.48813629;959;8068.198
1646;0.035;39.17824173;23.9004631;3.229166746;0;994.288208;274.5;0;-625.5787354;88.48813629;959;8161.105
1638;0.032;53.67477036;20.28356552;3.428819418;0.043402776;889.296875;274.5;0;-377.3148193;88.48813629;959;7975.804
1638;0.038;27.63310242;26.33101845;3.489583254;0.014467592;1064.756958;274.5;0;-733.2175903;88.48813629;589;8561.374
1646;0.066;63.71527863;17.47685242;4.683159828;0.028935185;907.803833;274.5;0;-351.8518677;88.48813629;589;8242.533
1649;0.065;73.90045929;13.62847233;4.544270992;0.007233796;829.861084;274.5;0;-189.8148193;88.48813629;694;8487.721
1599;0.071;44.9942131;23.03240776;4.670138836;0.036168981;836.623291;274.5;0;-239.0046387;88.48813629;694;8269.874
1633;0.047;81.56829071;12.84722233;5.065104008;0.043402776;849.079834;274.5;0;-195.6018677;88.48813629;694;8565.995
1681;0.028;57.32060242;18.83680534;4.756944656;0;925.243042;274.5;0;-346.6434937;88.48813629;594;8206.846
1667;0.045;71.06481171;15.1620369;4.466145992;0.043402776;933.072937;274.5;0;-177.083313;88.48813629;594;8163.668
1694;0.048;66.46411896;15.1620369;5.030382156;0.072337963;867.230896;274.5;0;-152.777771;88.48813629;594;8262.783
1692;0.047;58.2754631;18.95254707;5.256076336;0.007233796;954.427063;274.5;0;-327.5463257;88.48813629;594;8277.068
1687;0.08;56.42361069;18.4317131;4.2578125;0.007233796;866.875;274.5;0;-277.1990967;88.48813629;594;8454.985
1690;0.058;54.97685242;19.44444466;5.082465172;0;926.310791;274.5;0;-397.569458;88.48813629;594;8476.548
1679;0.064;55.43981552;19.15509224;4.344617844;0.014467592;861.536438;274.5;0;-189.236084;88.48813629;594;8423.125
1692;0.055;40.10416794;23.87152863;3.350694418;0;872.569458;274.5;0;-2.314819336;88.48813629;594;8381.084
1709;0.037;50.3182869;20.83333397;3.823784828;0.007233796;918.836792;274.5;0;-389.4675903;88.48813629;416;8506.523
1644;0.044;52.6620369;20.68865776;3.862847328;0.144675925;896.770813;274.5;0;-151.6203613;88.48813629;698;8345.854
1659;0.041;63.10763931;17.5057869;3.493923664;0.007233796;967.239563;274.5;0;-9.83795166;88.48813629;673;8000.092
1647;0.043;42.30324173;23.69791603;2.730034828;0.014467592;899.618042;274.5;0;-29.51391602;0;203;8274.978
1648;0.041;47.16435242;22.25115776;3.763020754;0;903.177063;274.5;0;-126.1574097;88.48813629;673;8292.466
1654;0.053;64.78588104;15.74074078;3.407118082;0.086805552;1013.151001;274.5;0;-541.666626;88.48813629;673;8344.263
1672;0.044;60.76388931;17.99768448;5.021701336;0.007233796;992.152771;274.5;0;-289.930542;88.48813629;673;8479.687
1638;0.048;56.62615585;19.24189758;4.361979008;0.036168981;980.407959;274.5;0;-316.5509033;88.48813629;673;8347.815
1672;0.048;68.63426208;15.45138931;4.192708492;0.014467592;957.630188;274.5;0;-218.75;88.48813629;673;8350.271
1649;0.035;64.87268829;16.46412086;3.142361164;0.101273149;860.824646;274.5;0;-171.875;88.48813629;694;8436.065
1664;0.045;83.33333588;11.60300922;4.4921875;0.050636575;943.038208;274.5;0;-175.9259033;88.48813629;694;8676.763
1649;0.057;61.45833206;18.05555534;5.108507156;0.036168981;1043.402832;274.5;0;-304.9768677;88.48813629;589;8454.892
1658;0.045;58.1307869;19.15509224;4.869791508;0.043402776;875.772583;274.5;0;-157.986084;88.48813629;589;8436.146
1643;0.053;64.58333588;16.92708397;5.390625;0.014467592;887.873291;274.5;0;-251.1574097;88.48813629;589;8202.8
1673;0.048;64.55439758;16.95601845;5.151909828;0.050636575;882.178833;274.5;0;-340.8565063;88.48813629;589;8416.782
1633;0.047;64.49652863;17.07176018;4.986979008;0.028935185;890.008667;274.5;0;-201.388916;88.48813629;459;8230.75
1677;0.038;58.21759415;18.54745293;4.431423664;0.014467592;894.635437;274.5;0;-240.7407227;88.48813629;459;8336.063
1668;0.032;49.91319275;22.04861069;6.332465172;0;1017.777832;274.5;0;-237.847229;88.48813629;594;8000.73
1635;0.037;81.48148346;12.41319466;4.761284828;0;942.682312;274.5;0;-94.90740967;88.48813629;594;8277.497
1657;0.042;42.27430725;23.98726845;5.863715172;0;953.359375;274.5;0;-797.4537354;88.48813629;594;8411.784
1663;0.036;0.752314806;1.996527791;0.5078125;22.5332756;345.121521;274.5;0;-88.54168701;88.48813629;594;8196.691
1655;0.036;44.01041794;22.10648155;4.053819656;0;1045.894043;274.5;0;-754.0509033;88.48813629;594;8251.769
1673;0.029;35.9375;24.85532379;3.394097328;0.028935185;970.442688;274.5;0;-644.097229;88.48813629;594;8193.359
1608;0.033;0.868055582;26.38888931;0.247395828;2.39438653;981.119812;274.5;0;-494.2129517;88.48813629;594;7476.428
1662;0.029;22.04861069;29.57176018;2.578125;0.050636575;894.991333;274.5;0;-294.5601807;88.48813629;594;8105.844
1656;0.034;36.22685242;26.15740776;4.322916508;0;928.802063;274.5;0;-1000;88.48813629;959;8411.463
1687;0.029;22.91666603;27.08333397;4.518229008;0;1176.510376;274.5;0;-130.7870483;88.48813629;691;8443.988
1641;0.051;47.13541794;22.1932869;4.474826336;0.043402776;933.072937;274.5;0;-473.3796387;88.48813629;959;8320.178
1648;0.039;46.4120369;22.13541603;6.202257156;0;1021.692749;274.5;0;-1000;88.48813629;959;8247.319
1659;0.032;56.25;19.01041603;4.752604008;0.028935185;958.342041;274.5;0;-247.6851807;88.48813629;959;8320.197
1614;0.04;45.97800827;21.67245293;2.452256918;0.028935185;1013.506958;274.5;0;-116.319458;88.48813629;959;8235.227
1658;0.041;79.83217621;12.58680534;4.813367844;0.043402776;825.590271;274.5;0;-36.45831299;88.48813629;959;8242.912
1660;0.043;76.27314758;14.58333302;4.487847328;0.050636575;836.979187;274.5;0;4.05090332;88.48813629;959;8303.036
1595;0.036;47.94560242;22.77198982;4.995659828;0.036168981;1007.8125;114;549;-594.9074097;88.48813629;693;8203.651
1635;0.037;66.55092621;16.81134224;5.434027672;0.028935185;848.012146;113.6;550;-182.8703613;88.48813629;698;8254.18
1647;0.041;68.25810242;15.97222233;4.930555344;0.065104164;895.703125;113.9;547;-209.4907227;88.48813629;561;8031.914
1654;0.039;22.04861069;30.55555534;2.821180582;0;952.647583;113.8;549;-446.7592773;88.48813629;88;8345.037
1628;0.04;45.92013931;22.3379631;5.950520992;0.014467592;1036.640625;114.1;547;-637.152771;88.48813629;561;8002.124
1658;0.038;42.96875;22.91666603;5.1953125;0.043402776;1010.303833;113.8;548;-848.958313;88.48813629;561;8002.311
1661;0.044;54.80324173;19.82060242;4.401041508;0.072337963;898.194458;113.7;548;-260.9953613;88.48813629;561;8091.059
1688;0.035;51.27314758;20.97801018;4.296875;0.065104164;909.227417;113.8;549;-293.9815063;88.48813629;561;8175.846
1667;0.051;62.32638931;17.12962914;5.143229008;0.043402776;904.956604;114.1;546;-243.6342773;88.48813629;497;8429.678
1666;0.041;58.50694275;17.96875;4.227430344;0.036168981;905.3125;114.1;548;-197.3379517;88.48813629;497;7959.564
1667;0.037;47.30902863;23.00347137;4.405382156;0.065104164;891.076416;114.1;548;-284.722229;88.48813629;202;8069.873
